file,synopsis,genres,amazon_rating,global_ratings,error,imdb-rating-badge,runtime-badge,release-year-badge,rating-badge,link,x-ray-badge,uhd-badge,hdr-badge
1412_The_Ultimate_Oppa.html,"Yana hates Filipino men. For her the perfect man is Moon Shiwoo, a dashing Korean actor from the K-dramas that she always watches. Yana's dream comes true when she flies to Korea to join fans from all over the globe to meet Moon Shiwoo in an exclusive fan event. During the event, the fans compete for the attention of the star, but Yana finds herself falling for Jae, the actor's manager, instead.","Comedy,Romance",Rated 4.3 out of 5 stars by 27 Amazon customers.,27,1,IMDb 5.9,1 h 48 min,2022,16+,/gp/video/detail/B0B6TYFFD3/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1413_Malayankunju.html,Anikkuttan is an ill-tempered electronics technician who leads a quiet life with his mother. His daily routines are disrupted when his next door neighbour`s new born baby stirs up undesirable memories from his past. What will happen next?,"Suspense,Drama",Rated 4 out of 5 stars by 35 Amazon customers.,35,1,IMDb 6.9,1 h 52 min,2022,13+,/gp/video/detail/B0B5P2ZQZL/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1414_Bajre_Da_Sitta.html,"This is the story of two sisters Roop Kaur & Basant Kaur who are born in Zimidaar's family. After Bhagel Singh listens to both sisters singing, he seeks permission from their father to get them to sing for his company. He agrees on the condition that their identity should remain hidden.",Drama,Rated 5 out of 5 stars by 30 Amazon customers.,30,1,IMDb 7.0,1 h 52 min,2022,13+,/gp/video/detail/B0B7FB78T4/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1416_Kaduva.html,"Joseph Chandy (Vivek Oberoi) an IPS officer and Kuriyachan (Prithviraj Sukumaran) a very rich plantation owner in Pala, Kottayam are at loggerheads over some issues that arise between the two of them. They continue to seek revenge on each other at every opportunity they get until one day they decide to fight it out, face to face at the church's annual festival.","Suspense,Drama,Action",Rated 3.1 out of 5 stars by 44 Amazon customers.,44,1,IMDb 6.1,2 h 33 min,2022,13+,/gp/video/detail/B0B62BLV95/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1419_The_Set_Up_2.html,"Chike, a former drug smuggler, is hired by the US Government to work for them, leaving everything she loves behind. Later, an activist group kidnaps her best friend's child, to blackmail her into doing their bidding. Chike and her best friend, Grace must reunite and build a new team to defeat the group. But as you would expect, things aren't always what they seem.","Drama,Action",Rated 3.8 out of 5 stars by 16 Amazon customers.,16,1,IMDb 5.0,1 h 50 min,2022,16+,/gp/video/detail/B0B6HDQ2N2/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1423_Juju_Stories.html,"A three-part anthology film exploring modern-day juju (magical) stories rooted in Nigerian folklore and urban legend, written and directed by the new Nigerian new wave cinema collective known as Surreal16.","Horror,Drama",Rated 4.4 out of 5 stars by 12 Amazon customers.,12,1,IMDb 5.4,1 h 23 min,2022,13+,/gp/video/detail/B09STQ6XHL/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1442_The_Fury.html,"Unable to find justice for her sister, who killed herself after being raped a decade ago, avenging angel Zola Kunene lures the man she believes responsible to an empty apartment... She ties him up and puts on a show-trial, live-streamed on social-media. The public will be judge and jury. Should it be necessary, Zola will be the executioner.","International,Drama,Suspense",Rated 3.6 out of 5 stars by 25 Amazon customers.,25,1,IMDb 4.6,1 h 41 min,2022,16+,/gp/video/detail/B0B695MZWW/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1449_Natyam.html,"An ancient dance village called Natyam is challenged by gradual disappearance of the true spirit of dance. Sitara (Sandhya Raju), a classical dancer tries to resurrect the art by staging a forbidden play that haunts even her master (Adithya Menon). She finds herself stuck in between an old folklore about a goddess and the dark past of the village.",Drama,Rated 4.5 out of 5 stars by 46 Amazon customers.,46,1,IMDb 6.5,2 h 15 min,2021,13+,/gp/video/detail/B09KG3F52C/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1453_Kshamisi_Nimma_khatheyalli_Hanavilla.html,"Kshamisi Nimma Katheyalli HaNavilla"" means insufficient balance in your account. It takes place in a village backdrop with a universal Concept. Content Oriented Comedy Drama we can say. A Village guy  Shankra who losses 2300 rs because of bank fault and he fights against the bank for this very small but valuable amount makes this concept unique","Comedy,Drama",Rated 4.4 out of 5 stars by 13 Amazon customers.,13,1,IMDb 6.1,1 h 56 min,2022,7+,/gp/video/detail/B0B61W5Y2K/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1457_Unexpectedly_Expecting.html,"It tells the story of the love triangle between Cristina, Javier (her future husband) and Felipe (her ex for life).After the bachelorette party, organized by her best friend Catalina, Cristina discovers she is pregnant and doesn't know which of the two is the father. In the fourth month of pregnancy, the doctor reveals the result of the paternity test, which gives an unexpected twist to the story.",Comedy,,,1,IMDb 4.6,1 h 42 min,2021,PG-13,/gp/video/detail/B0B8527D6P/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
145_Fishbowl.html,"In Bishop, a town filled w/ secrets, a grieving dad prepares his 3 teen daughters, Belle, Rachel & Jessa, for The Rapture in hopes of reuniting with their missing mother. With home anything but a refuge, the girls stick together to survive.","Suspense,Drama",Rated 3.6 out of 5 stars by 74 Amazon customers.,74,1,IMDb 4.7,1 h 28 min,2020,16+,/gp/video/detail/B08KHTY7XP/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
146_Double_Strings.html,"The perfect life of Jenny, who has a great job and a newly wedded husband is upended when she wakes up to the dead body of her husband. Facing accusation as the prime suspect in the murder, she starts to uncover dark secrets that puts her in the target of a criminal kingpin.",Drama,Rated 3.4 out of 5 stars by 3 Amazon customers.,3,1,,1 h 18 min,2020,16+,/gp/video/detail/B09XLNLNWV/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1473_Bones_and_All.html,"Love blooms between Maren, a young woman learning how to survive on the margins of society, and Lee, an intense and disenfranchised drifter, as they undertake a 3000-mile journey across America.","Horror,Drama",Rated 3.9 out of 5 stars by 2044 Amazon customers.,"2,044",1,IMDb 6.8,2 h 10 min,2022,R,/gp/video/detail/B0B8V3XP2C/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
1487_Destination_NBA_A_G_League_Odyssey.html,Destination NBA A G League Odyssey is an immersive documentary film that features behind-the-scenes access to some of basketball's future stars competing in the G League - the NBA's developmental league - as they try and achieve their lifelong dream of making it to the NBA.,"Drama,Sports,Documentary",Rated 4.9 out of 5 stars by 12 Amazon customers.,12,1,IMDb 6.9,1 h 59 min,2023,R,/gp/video/detail/B0C6X798X5/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
150_Halal_Love_Story.html,Two cinema enthusiasts from a religious organization decide to make a movie in accordance to the religious understanding of permissible and forbidden. They find an experienced crew from the mainstream but they have reservations on the cast of the lead couple. The couple has to be married to each other so that behaving closer to each can be religiously permissible.,"Comedy,Drama",Rated 3.5 out of 5 stars by 75 Amazon customers.,75,1,IMDb 6.1,1 h 56 min,2020,13+,/gp/video/detail/B095HZXWHR/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1599_DIVINE_INTERVENTION.html,"Checo and Chuma decide to use their criminal skills to do good and help people. Along the way, they learn that friendship and love are more than cliches.","Comedy,Romance",Rated 5 out of 5 stars by 1 Amazon customers.,1,1,IMDb 5.7,1 h 40 min,2023,16+,/gp/video/detail/B0CBNRHSNQ/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,HDR
162_Balaga.html,"In a village in Telangana, a family head Komarayya (Sudhakar Reddy), full of life and vigour, passes away unexpectedly. Sailu (Priyadarshi), his grandson (the son of his eldest son), is in debt and believes that getting married and receiving dowry money will help him pay it off. Sailu's engagement has been put on hold due to the passing of Komarayya.","Drama,Romance",,,1,IMDb 8.1,2 h 8 min,2023,ALL,/gp/video/detail/B0C9P21961/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
164_The_Immortals.html,"After he learns he harnesses the power of telekinesis, normal high school-er Jack is swept up into a life of crime by Felix, the charismatic leader of a local anti-hero group. As he bonds with his new friends Felix, Piper, Vera, and Duke, he is asked to help them with their most challenging heist yet. But, what he finds is that the greatest challenge lies among the teens themselves.",Action,Rated 2.8 out of 5 stars by 23 Amazon customers.,23,1,IMDb 4.1,54min,2021,13+,/gp/video/detail/B09FGDMP5Q/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1678_Bawaal.html,"Ajay Dixit, an ordinary history teacher in a high school, enjoys mini celebrityhood in his town courtesy the fake image he has built. He shares a strained relationship with his newly-wed wife. Circumstances force him to take a trip to Europe for the World War 2 trail accompanied by his wife. Will his relationship with his wife survive this trip? Will he manage to win the war within?","Drama,Action,Romance,Comedy",Rated 3.5 out of 5 stars by 30 Amazon customers.,30,1,IMDb 6.7,2 h 17 min,2023,13+,/gp/video/detail/B0BX1MJBY6/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,HDR
1734_Modern_Persuasion.html,"In this modern telling of Jane Austen's ""Persuasion,"" Wren Cosgrove is a happy, single, and self-confessed workaholic. After rising to the top of the corporate ladder, she finds herself coming home every night to her cat. When her firm is hired by Owen Jasper, ""the man who got away,"" Wren's long-lost feelings are stirred, giving Wren a second chance at true love.","Comedy,Romance",Rated 3.2 out of 5 stars by 897 Amazon customers.,897,1,IMDb 4.9,1 h 26 min,2020,13+,/gp/video/detail/B08PCJJ71H/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1742_Hustle.html,A con artist finds herself torn between a no-strings relationship with her partner in crime and a new romantic spark with a potential target.,Drama,,,1,IMDb 4.8,2 h 13 min,2021,18+,/gp/video/detail/B0BZ57DWF9/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
179_The_Misadventures_of_Mistress_Maneater.html,"With only 30 days to repay a massive loan, a disgraced art historian is forced into a scandalous scheme: win the heart of, and then extort, the Episcopal priest avoiding her like loose glitter. When she discovers him hiding the world's greatest lost masterpiece, will she betray the heroic man who believes in her genius, or fall for him and doom herself to a custom pair of concrete stilettos?","Comedy,Romance,Action",Rated 4.4 out of 5 stars by 289 Amazon customers.,289,1,IMDb 5.2,1 h 51 min,2020,16+,/gp/video/detail/B091JFF24Q/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1802_Lazarus.html,"A man is killed, but his death is a brief affair. Upon regaining consciousness, he discovers he has been gifted with extraordinary powers that allow him to super-heroically fight the organization responsible for plunging his city into darkness.","Action,Science Fiction",Rated 3.1 out of 5 stars by 120 Amazon customers.,120,1,IMDb 3.4,1 h 45 min,2021,16+,/gp/video/detail/B092PZKCPV/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1809_June_Again.html,"A twist of fate gives June a reprieve from a debilitating illness. She sets about to put her family and business back on track. When it goes awry, she sets out on a journey and discovers she needs help from the people she was trying to help.","Comedy,Drama",Rated 4.4 out of 5 stars by 240 Amazon customers.,240,1,IMDb 7.2,1 h 38 min,2022,16+,/gp/video/detail/B09KHPV8X7/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1829_Medal.html,"Rajvir, a hopeful athlete, faces tragic obstacles hindering his gold medal dreams. Deafened by an accident, he befriends arrogant Angad at an academy, only to be framed for drugs. Jail transforms him into a man seeking revenge. As a gangster, he settles scores against those who harmed his family and system.",Action,,,1,IMDb 7.0,2 h 19 min,2023,13+,/gp/video/detail/B0C9SGDKGY/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1836_The_Wandering_Earth_2.html,"After learning that the sun is rapidly burning out, humans engage in a desperate attempt to propel Earth to a new solar system, leaving the fate of humankind in the hands of the individuals brave enough to accept the perilous mission.","Science Fiction,Drama,Adventure,Action",Rated 3.8 out of 5 stars by 118 Amazon customers.,118,1,IMDb 7.0,2 h 53 min,2023,16+,/gp/video/detail/B0B8MC1DGR/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
1840_Theres_Something_Wrong_with_the_Children.html,"When Margaret and Ben take a weekend trip with longtime friends Ellie and Thomas and their two young children, Ben begins to suspect something supernatural is occurring when the kids behave strangely after disappearing into the woods overnight.",Horror,Rated 3.7 out of 5 stars by 1806 Amazon customers.,"1,806",1,IMDb 4.9,1 h 32 min,2023,16+,/gp/video/detail/B0B7CK2LW8/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
1849_Hunt_Club.html,"A gripping story of male hunters who lure women to their island with the chance to win $100K in a hunt, only to discover that they are the hunted. But this time they have messed with the wrong girls and discover women can be better hunters than men.","Suspense,Horror,Action",Rated 3.4 out of 5 stars by 282 Amazon customers.,282,1,IMDb 3.3,1 h 27 min,2023,16+,/gp/video/detail/B0B8TMT7BM/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
185_Reunion.html,A pregnant woman returns to her recently-deceased grandparents' family home to spend time with her estranged mother. What begins as a reunion turns terrifying.,"Suspense,Horror",Rated 3.1 out of 5 stars by 95 Amazon customers.,95,1,IMDb 4.4,1 h 34 min,2021,16+,/gp/video/detail/B08Q7B1Y3X/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
186_Goodbye_Petrushka.html,"A starry-eyed, awkward young woman with a big heart meets a down-on-his-luck figure skater in Paris, and the two change each other's lives in unexpected ways.","Comedy,Romance",Rated 4.5 out of 5 stars by 160 Amazon customers.,160,1,IMDb 5.7,1 h 40 min,2022,16+,/gp/video/detail/B0B5KRQ1VB/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
195_Shin_Masked_Rider.html,"A man forced to bear power and stripped of humanity. A woman skeptical of happiness. Takeshi Hongo, an Augmentation made by SHOCKER, and Ruriko Midorikawa, a rebel of the organization, escape while fighting off assassins. What's justice? What's evil? Will this violence end? Despite his power, Hongo tries to remain human. Along with freedom, Ruriko has regained a heart. What paths will they choose?","Science Fiction,Drama,Fantasy,Adventure",Rated 4.7 out of 5 stars by 65 Amazon customers.,65,1,IMDb 6.2,2 h 1 min,2023,13+,/gp/video/detail/B0C54K5D1X/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2026_The_Silencing.html,A reformed hunter (Nikolaj Coster-Waldau) and a sheriff (Annabelle Wallis) are caught in a deadly game of cat and mouse when they set out to track a killer who may have kidnapped the hunter's daughter five years ago.,"Suspense,Action",Rated 4.2 out of 5 stars by 22073 Amazon customers.,"22,073",1,IMDb 6.2,1 h 34 min,2020,R,/gp/video/detail/B08DD93TYT/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
203_The_Great_War_of_Archimedes.html,"Pre-WWII, the Japanese Navy commissioned the creation of impressive ""supership"" Yamato, strongly opposed by a top official insisting on more strategic and battle-ready warships. After being ignored without cause, Admiral Yamamoto recruits a math genius to help uncover what he soon suspects is a massive conspiracy.","Suspense,Drama",Rated 4.2 out of 5 stars by 1312 Amazon customers.,"1,312",1,IMDb 6.6,2 h 9 min,2021,16+,/gp/video/detail/B097446K96/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
207_Out_of_Exile.html,"Recently paroled thief Gabe Russell is back at it again. After a botched armored car robbery turns up the heat from the FBI, he gets one last shot if he hopes to escape and provide a new life for himself and his estranged daughter.","Suspense,Action",,,1,IMDb 4.6,1 h 47 min,2022,R,/gp/video/detail/B0BZRVWJRG/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
20_Breakout.html,"Having taken control of a maximum-security prison and recruited the other prisoners as his army, a criminal mastermind faces off against a rogue hostage negotiator and a retired Black Ops agent who had been visiting his incarcerated son.","Suspense,Action",Rated 4 out of 5 stars by 50 Amazon customers.,50,1,IMDb 4.5,1 h 25 min,2023,18+,/gp/video/detail/B0B68FGC5Z/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
212_Amruth_Apartments.html,"After a year-long marriage, a couple approaches a lawyer to file for divorce but encounters a life-altering shock. Together, they must work out what they need more - a divorce or getting out of a police investigation?","Suspense,Action,Drama",Rated 3.6 out of 5 stars by 10 Amazon customers.,10,1,IMDb 6.7,2 h 10 min,2021,13+,/gp/video/detail/B09R4LK9RR/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2130_Hard_Luck_Love_Song_4K_UHD.html,"A crime thriller love story based on Todd Snider's song, ""Just Like Old Times."" Jesse (Michael Dorman) is a charismatic but down on his luck troubadour making bad decisions in pool halls and cheap motels with Carla (Sophia Bush), an old flame.","Suspense,Drama,Romance",Rated 3.8 out of 5 stars by 252 Amazon customers.,252,1,IMDb 5.3,1 h 44 min,2021,R,/gp/video/detail/B09QHBG1XQ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,HDR
213_Asmee.html,Asmee is a dark love story revolving around a newlywed couple with a mysterious past. They must confront the harsh truths and pay a price for their actions.,"Suspense,Drama",Rated 3.5 out of 5 stars by 9 Amazon customers.,9,1,IMDb 5.8,1 h 35 min,2021,13+,/gp/video/detail/B09GW4Z5DG/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2172_Code_of_the_Assassins.html,"After completing his training, an elite young assassin embarks on his first mission and is quickly ensnared in an intricate plot by powerful people, forcing him to go on the run from the government and rival assassin groups alike.",Action,Rated 4.2 out of 5 stars by 223 Amazon customers.,223,1,IMDb 5.2,1 h 57 min,2023,16+,/gp/video/detail/B0B7FSDS1Z/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
217_Hurt.html,"Tommy comes home from a military deployment to surprise his wife Rose for Halloween. He seems shaken and traumatized. When he suggests they go to their favorite Halloween attraction, the Haunted Hayride, they both see it as an opportunity to feel like a couple again. But this Haunted Hayride is far from normal. A masked killer is on the loose, and he is searching for his next victims.","Suspense,Horror",Rated 3.2 out of 5 stars by 99 Amazon customers.,99,1,IMDb 3.7,1 h 31 min,2021,16+,/gp/video/detail/B09MDSRSL7/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2191_Black_Warrant.html,"A special ops assassin and a DEA agent cross paths on a mission to stop a cyber terrorist organization that has built a dangerous machine threatening to attack the power grid and bring catastrophe to the world, in this gritty, action-packed thriller.","Suspense,Action",Rated 3.9 out of 5 stars by 301 Amazon customers.,301,1,IMDb 4.6,1 h 34 min,2022,R,/gp/video/detail/B0B7878PYM/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2197_Angry_Neighbors_en.html,"Frank Langella, Bobby Cannavale, and Cheech Marin star in this comedy about a grumpy novelist who vows revenge when his wealthy neighbor builds a hideous mega-mansion next door. Based on the bestselling novel Lapham Rising.",Comedy,Rated 3.4 out of 5 stars by 494 Amazon customers.,494,1,IMDb 4.0,1 h 29 min,2022,R,/gp/video/detail/B0C9VKJ8TZ/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2199_Spy.html,"After receiving the news of the death of his elder brother Subash, who worked for R&AW, Jay sets out on a mission to find out what happened leading him into a bigger conspiracy of a possible nuclear attack threat to the country by an extreme radical dirty scientist.","Suspense,Drama,Action",Rated 2 out of 5 stars by 25 Amazon customers.,25,1,IMDb 5.3,2 h 12 min,2023,13+,/gp/video/detail/B0CBB61NQK/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
2227_The_Year_of_the_Dog.html,"Matt, a loner alcoholic, struggles to maintain sobriety and honor his mother's dying wish to see him get sober.  His AA sponsor offers him refuge at his farm where Matt finds Yup'ik, a stray husky with a unique talent. Their relationship struggles at first, but with the help of their Montana community, the two strays find a connection and discover what it takes to pull thru to the finish line.",Drama,Rated 4.3 out of 5 stars by 483 Amazon customers.,483,1,IMDb 5.8,1 h 37 min,2023,PG-13,/gp/video/detail/B0B7F5BZ5D/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
222_Nene_Vasthunna.html,"Prabhu leads a happy life with his family until a vacation changes their life. A traumatic past finds its way back to him, which forces him to reconnect with his brother Kathir, whose darkness Prabhu was not able to handle in the past. Now Prabhu, the clueless, decides to go against all odds to save his only daughter from the clutches of evil, for which he is being tested to his limits.","Suspense,Drama",Rated 3.5 out of 5 stars by 2 Amazon customers.,2,1,IMDb 6.2,1 h 58 min,2022,7+,/gp/video/detail/B0B8JCJCQW/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
227_Red_Woods.html,A group of Appalachian adventurers confront a killer who steals his victim's video footage to make his own bloody masterpiece.,"Suspense,Horror",Rated 3 out of 5 stars by 248 Amazon customers.,248,1,IMDb 3.5,1 h 34 min,2021,18+,/gp/video/detail/B08VBH397F/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
228_Behemoth.html,"A disgraced whistleblower is convinced that his unscrupulous employers are to blame for his daughter's deadly illness. Are the dark forces all in Josh's head, or has he stumbled onto a terrifying league of evil?","Suspense,Horror",Rated 3.2 out of 5 stars by 145 Amazon customers.,145,1,IMDb 4.6,1 h 28 min,2021,16+,/gp/video/detail/B097QD8MC7/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
234_Spinster.html,"After her partner breaks up with her on her 39th birthday, Gaby tackles her fears of loneliness as well as preconceptions of what it means for a woman to be single.","Comedy,International",Rated 3.9 out of 5 stars by 1134 Amazon customers.,"1,134",1,IMDb 5.8,1 h 29 min,2020,16+,/gp/video/detail/B08DQXSKYV/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2381_All_the_Old_Knives.html,"Two CIA agents and ex-lovers (Chris Pine and Thandiwe Newton) are brought back together years after a failed rescue attempt and forced to blur the lines between profession and passion in this deeply riveting tale of global espionage, moral dilemma and deadly betrayal.",Suspense,Rated 3.4 out of 5 stars by 1556 Amazon customers.,"1,556",1,IMDb 6.1,1 h 42 min,2022,R,/gp/video/detail/B09KF97NLH/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,HDR
238_Kuriyan_Jawan_Bapu_Preshaan.html,"This film based on a person, who is surrounded by people, who always diverts father's thoughts, to doubt on his own daughter. But daughters prove everyone wrong and show that girls are not less than anyone.","Comedy,Drama",Rated 4.2 out of 5 stars by 12 Amazon customers.,12,1,IMDb 6.0,1 h 45 min,2021,13+,/gp/video/detail/B0943XFW93/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2428_JUANG.html,"On the 18th of March 2020, Malaysia entered an unprecedented national lockdown. The whole of Malaysia seemed to stop overnight. However, behind the country is a group of unsung heroes who bear the mission of fighting the pandemic for their people. Interspersed with 5 stories, this film brings you the most touching anti-epidemic story.","Suspense,Drama,Action",,,1,IMDb 7.1,1 h 58 min,2022,16+,/gp/video/detail/B0BVJRXLRP/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
2450_Cain_and_Abel.html,"The traumas of childhood differences and disappointments leads two brothers on totally different paths. Finding their way back to one another, will the childhood traumas they've endured be too much and drive them even further apart?","Suspense,Drama",Rated 4 out of 5 stars by 106 Amazon customers.,106,1,IMDb 7.1,1 h 40 min,2021,18+,/gp/video/detail/B09NYPHRFH/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
248_Son_of_a_Mother.html,"This film is for those who really miss Paulo Gustavo! 'SON OF A MOTHER' shows the delightful complicity between the actor and Dona Dea, his inspiration to create Dona Herminia. With never-before-seen footage, the film follows the funny and exciting backstage of the artist's last tour. Get ready to laugh, cry and remember why Paulo Gustavo is unforgettable.","International,Documentary",Rated 5 out of 5 stars by 2 Amazon customers.,2,1,IMDb 8.5,1 h 51 min,2022,16+,/gp/video/detail/B0B8HRKXX1/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,
2494_beforeduringafter.html,This sharp-witted dramedy studies a middle-aged NYC theatre actress suddenly forced to figure out the kind of person she wants to portray in real life when her marriage comes to an end after she catches her husband cheating.,"Comedy,Drama",Rated 3.9 out of 5 stars by 92 Amazon customers.,92,1,IMDb 5.2,1 h 22 min,2020,16+,/gp/video/detail/B08SKVXQHZ/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0,X-Ray,,
253_Buchinaidu_Kandriga.html,"Balu (Munna) and Swapna (Drishika Chander) are adolescents who live in a tiny village called Bucchinaidu Kandriga in Chittor district, Andhra Pradesh. Their infatuation turns into love and the couple decides to run away from Swapna's casteist father (Ravi Varma). What happens when Swapna's father now looks for retribution?",Drama,Rated 4.6 out of 5 stars by 11 Amazon customers.,11,1,IMDb 6.7,2 h 2 min,2020,13+,/gp/video/detail/B09B8W9D2Q/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0,X-Ray,,
2550_Cocaine_Bear.html,"Inspired by the true story of a drug runner's plane crash, lost cocaine and the bear that ate it. This wild comedy shows an apex predator on a rampage for blow--and blood.","Suspense,Comedy,Horror",Rated 3.8 out of 5 stars by 12576 Amazon customers.,"12,576",1,IMDb 5.9,1 h 35 min,2023,R,/gp/video/detail/B0B6JNBZMT/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0,X-Ray,UHD,HDR
