file,synopsis,genres,amazon_rating,global_ratings,error,imdb-rating-badge,runtime-badge,release-year-badge,x-ray-badge,hdr-badge,uhd-badge,rating-badge,link
1282_Light_of_My_Life.html,"Casey Affleck and Elisabeth Moss star in this edge-of-your-seat survivalist thriller. Set in a post-apocalyptic world, a father and daughter journey through the outskirts of society after a deadly virus has wiped out nearly all the female population.","Science Fiction,Suspense",Rated 3.6 out of 5 stars by 2113 Amazon customers.,"2,113",1,IMDb 6.6,1 h 59 min,2019,,,,R,/gp/video/detail/B0C9492ZCF/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1283_The_Booksellers.html,"Antiquarian booksellers are part scholar, part detective and part businessperson, and their personalities and knowledge are as broad as the material they handle. They also play an underappreciated yet essential role in preserving history. The Booksellers takes viewers inside their small but fascinating world, populated by an assortment of obsessives, intellects, eccentrics and dreamers.",Documentary,Rated 4.3 out of 5 stars by 1677 Amazon customers.,"1,677",1,IMDb 6.9,1 h 38 min,2020,X-Ray,,,13+,/gp/video/detail/B089CKVRVW/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1284_Christmas_Coupon.html,An ice-skating champion reconnects with her high school sweetheart (and now famous hockey player) while giving his niece skating lessons. TV-PG,,Rated 2.9 out of 5 stars by 161 Amazon customers.,161,1,IMDb 3.4,1 h 32 min,2019,,,,13+,/gp/video/detail/B07YXCYCJ9/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
1285_A_Haunting_on_Potter_Street.html,"For the first time in history, a documentary film crew has been granted permission to enter the massive and mysterious Potter street station, of Saginaw, Michigan.  Watch the evidence unfold as investigators chronicle their journey through 30,000 square feet of suspense. Locked in over night, the investigators have 'til dawn to capture proof of the train station's notorious hauntings.",Documentary,Rated 3.7 out of 5 stars by 234 Amazon customers.,234,1,IMDb 5.1,1 h 16 min,2012,X-Ray,,,13+,/gp/video/detail/B0765D1JZ6/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1286_Wheels_on_The_Bus__More_Nursery_Rhymes_for_Babies__Zoobees.html,"Enjoy Zoobees popular easy to learn nursery rhymes for babies and toddlers, which the children love to sing and dance along with. Learn these kids songs and new words at the same time. Learn about Twinkle Twinkle Little Star, Five Little Monkeys, Finger Family and more made easy and fun with this preschool playlist.","Animation,Kids",,,1,,40min,2022,,,,ALL,/gp/video/detail/B09KK1QF6Z/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1287_The_Woman.html,"The Woman is the last surviving member of a deadly clan of feral cannibals that has roamed the American wilderness for decades. When country lawyer Chris Cleek stumbles upon her whilst hunting in the woods, he decides to capture and ""civilize"" her with the help of his seemingly perfect all-American family. They will soon learn, however, that hell hath no fury like The Woman scorned.","Suspense,Horror",Rated 3.8 out of 5 stars by 869 Amazon customers.,869,1,IMDb 6.0,1 h 43 min,2011,X-Ray,,UHD,R,/gp/video/detail/B088MHPZWL/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1288_Taking_Sides.html,"After the end of World War II, a famous German conductor is accused of loyalty to the Nazi regime. He argues that art and politics are separate. An investigator thinks otherwise.","Drama,International",Rated 3.8 out of 5 stars by 138 Amazon customers.,138,1,IMDb 7.1,1 h 45 min,2002,X-Ray,,,16+,/gp/video/detail/B09TFBQHFY/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1289_Ladies_in_Lavender.html,"Aging spinster sisters Ursula (Judi Dench) and Janet (Maggie Smith) discover a young man (Daniel Brühl) near death on the beach by their home in a small Cornish fishing village. Taking him in, they discover that he is Andrea, a violinist from Krakow, Poland, who had been swept off an ocean liner on which he was sailing to a fresh start in America.","Comedy,Romance",Rated 4.5 out of 5 stars by 2078 Amazon customers.,"2,078",1,IMDb 7.0,1 h 43 min,2005,X-Ray,,,PG-13,/gp/video/detail/B071X75JX7/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
128_Chill_Factor.html,"A new biological chemical weapon that explodes up to temperatures over fifty degrees Fahrenheit, falls into the hands of two men who try to make sure that it doesn't get stolen by a terrorist.","Comedy,Action",Rated 4.5 out of 5 stars by 503 Amazon customers.,503,1,IMDb 5.2,1 h 41 min,1999,X-Ray,,,R,/gp/video/detail/B0B79Z6BGM/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1290_The_War_Bride.html,"WW2: In London, Lily marries a Canadian soldier who goes off to war. She and her newborn daughter are invited to come and live with his family in Canada, where conditions are not as splendid as he had described. And nobody knows if and when he will return.","International,Romance,Drama",Rated 4.2 out of 5 stars by 1519 Amazon customers.,"1,519",1,IMDb 6.8,1 h 43 min,2001,X-Ray,,,18+,/gp/video/detail/B09L76861B/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1291_Pati_Patni_Aur_Woh.html,"Chintu Tyagi is an ordinary, middle class man who finds himself torn between his wife and another woman.","Comedy,Romance",Rated 3 out of 5 stars by 85 Amazon customers.,85,1,IMDb 5.8,2 h 5 min,2019,X-Ray,,,16+,/gp/video/detail/B08KWQ5CC3/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1292_Gully_Boy.html,India's official entry to the 2019 Academy awards. A coming-of-age story based on the lives of street rappers in Mumbai.,"Drama,International",Rated 4.5 out of 5 stars by 311 Amazon customers.,311,1,IMDb 7.9,2 h 34 min,2019,X-Ray,,,13+,/gp/video/detail/B08KWQBT16/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1293_F2__Fun_and_Frustration.html,"After Venky, Varun also gets married thinking he can keep the wife in control but both of them gets frustrated with the marital life which generates fun.","International,Comedy",Rated 3.2 out of 5 stars by 162 Amazon customers.,162,1,IMDb 6.1,2 h 27 min,2019,X-Ray,,,13+,/gp/video/detail/B08KWNCL6Z/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1294_Almost_Heaven.html,"Mark Brady is the charismatic, alcohol-fuelled director of a fishing show that happens to star his temperamental ex-wife. While filming, he meets a feisty local fishing guide whom he is instantly attracted to. However, are his feelings strong enough to keep him away from the bottle and on the straight and narrow?","Comedy,Drama",Rated 4 out of 5 stars by 34 Amazon customers.,34,1,IMDb 6.0,1 h 42 min,2006,X-Ray,,,16+,/gp/video/detail/B09WB22T7N/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1295_Dhoom.html,"""The tale begins in Mumbai where a gang of robbers is sweeping through the city. Officer Jai Dixit (Abhishek Bachchan) is brought in on the case and he is on the trail of the robbers - a gang headed by Kabir (John Abraham). Jai ropes in the services of Ali (Uday Chopra), a happy garage mechanic and a prodigious biker. With fast bikes, big action, DHOOM reinvents the classic cops and robbers tale.","Suspense,Drama",Rated 4.4 out of 5 stars by 226 Amazon customers.,226,1,IMDb 6.6,2 h 9 min,2004,X-Ray,,,13+,/gp/video/detail/B08XLQFQ2B/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1296_Sachertorte.html,"Karl meets the beautiful Nini from Vienna and falls head over heels, but loses her phone number. All he knows about her, is that she spends every birthday at the famous Café Sacher. Determined to find her, Karl puts his life in Berlin on hold and travels to Vienna, only to sit at Café Sacher every day waiting for her. There, he meets Miriam, who shows him around Vienna on his search for true love.","Comedy,Drama,Romance",Rated 4.7 out of 5 stars by 56 Amazon customers.,56,1,IMDb 6.8,1 h 52 min,2022,X-Ray,HDR,UHD,13+,/gp/video/detail/B0B8TPMS8N/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1297_Perfect_Plan.html,"As the real estate market is in a downward spiral, beautiful young realtor Lauren Baker (Emily Rose) gets the listing of a lifetime. When the vendors turn out to be imposters and the real owners turn up murdered, Lauren realizes that she has fallen victim to a scam as well as a cover-up to a murder.","Drama,Suspense",Rated 3.6 out of 5 stars by 149 Amazon customers.,149,1,IMDb 5.4,1 h 29 min,2011,X-Ray,,,16+,/gp/video/detail/B08H78X26S/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1298_Blossoms_of_Faith.html,"Twenty-three days before her wedding, Betsy McLean loses her sister to a stroke. The bride-to-be must take a journey of faith before she can walk down the aisle.",Drama,Rated 3.3 out of 5 stars by 31 Amazon customers.,31,1,IMDb 7.3,45min,2016,,,,13+,/gp/video/detail/B093RNLF5J/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1299_A_Living_Dog.html,"The war between mankind and intelligent machines has begun - and the machines are winning. Tomasz is a deserter who tries to hide as far away from the battle as possible. In the vast emptiness of northern Scandinavia he meets Lilja, the last survivor of a resistance group, who is determined to fight the superior machines.","Science Fiction,Action",Rated 2.7 out of 5 stars by 50 Amazon customers.,50,1,IMDb 5.1,1 h 38 min,2021,X-Ray,,,16+,/gp/video/detail/B09HTT9YJN/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
129_Wolf_Creek_2.html,"Lured by the promise of an Australian holiday, exchange student Paul visits the notorious Wolf Creek Crater. His dream Outback adventure soon becomes a horrific reality when he encounters the site's most infamous local, Mick Taylor (John Jarratt). When Paul attempts to flee, Mick pursues him across a hostile wasteland and eventually drags him back to his underground lair.","Suspense,Horror",Rated 4.3 out of 5 stars by 1068 Amazon customers.,"1,068",1,IMDb 6.1,1 h 46 min,2014,X-Ray,,,18+,/gp/video/detail/B00KL5MN4K/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
12_Hot_Pursuit_2015.html,An uptight and by-the-book cop (Reese Witherspoon) tries to protect the sexy and outgoing widow (Sofia Vergara) of a drug boss as they race through Texas pursued by crooked cops and murderous gunmen.,"Comedy,Drama",Rated 4.1 out of 5 stars by 19299 Amazon customers.,"19,299",1,IMDb 5.1,1 h 27 min,2015,X-Ray,,UHD,PG-13,/gp/video/detail/B08C6XKCD7/ref=atv_dp_atf_prime_sd_mv_play_t1A3EAAAAAbwr0?autoplay=1&t=0
1300_Headgame.html,"A group of young people awake, locked inside a warehouse with cameras screwed into their heads. It becomes apparent that they are unwilling competitors in a deadly game, and they will need to murder each other if they hope to survive.",Horror,Rated 3.3 out of 5 stars by 82 Amazon customers.,82,1,IMDb 4.0,1 h 32 min,2018,X-Ray,,,16+,/gp/video/detail/B0791D88T8/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
1301_Shadow_Man_Street_Of_Shadows.html,"The ex-girlfriend of a London pinball joint (Cesar Romero) is found stabbed to death in his quarters, so naturally the bobbies come looking for Romero. His luck gets worse when he turns for help to a crippled employee--the man who committed the crime! ""The suspense element is well established by the direction and the mood.""--Variety",Suspense,Rated 4 out of 5 stars by 4 Amazon customers.,4,1,IMDb 6.0,1 h 23 min,1953,,,,13+,/gp/video/detail/B099NZD3T2/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1302_Once_a_Marine.html,"ONCE A MARINE (DOCUMENTARY, 2020) Marine combat veterans of the War in Afghanistan battle demons after returning home and discuss what they endured - candidly revealing the unfiltered and corrosive truth about combat, civilian life afterwards, and the psychological toll of fighting in America's longest war.","Documentary,Military and War",Rated 4.7 out of 5 stars by 217 Amazon customers.,217,1,IMDb 8.4,1 h 9 min,2020,,,,16+,/gp/video/detail/B08NK26PX1/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1303_The_Wave.html,"When Frank goes out on the town to celebrate an upcoming promotion, his night takes an unexpected and bizarre turn when he is dosed with a hallucinogen that alters his perception and changes his life forever.","Suspense,Science Fiction",Rated 4.1 out of 5 stars by 1819 Amazon customers.,"1,819",1,IMDb 6.1,1 h 27 min,2020,X-Ray,,,R,/gp/video/detail/B083PQSL9N/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1304_Zombie_Warz_Falls_The_Shadow.html,"Three years after the War, the United States is destroyed. Civilization has devolved into anarchy and tribalism.","Suspense,Horror,Action",Rated 2.5 out of 5 stars by 34 Amazon customers.,34,1,IMDb 3.8,1 h 29 min,2011,,,,18+,/gp/video/detail/B09HMY662P/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1305_KGF_Chapter_1_Telugu.html,KGF Chapter 1 is a film based on the gold mines that represents absolute power. The film is based on power struggle to rule these fields which eventually becomes one man’s destiny and his final destination.,"Suspense,Drama",Rated 4.1 out of 5 stars by 574 Amazon customers.,574,1,IMDb 8.2,2 h 34 min,2018,X-Ray,,,16+,/gp/video/detail/B08KWQ4QMH/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1306_Another_Mothers_Son.html,"Jersey, 1942. The British Channel Islands fall to the Germans who put prisoners of war to work in slave labor camps. When a Russian soldier escapes the labor camps, seeking shelter, a Jersey resident, Lou, realizes she can't simply hand him back. Lou decides to harbor the fugitive, striking up a bond with the young, intelligent man whom she soon treats as her son.","Drama,Military and War",Rated 4.4 out of 5 stars by 907 Amazon customers.,907,1,IMDb 6.8,1 h 43 min,2019,X-Ray,,,16+,/gp/video/detail/B081W322R7/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1307_Benedict_Arnold_Hero_Betrayed.html,His name is synonymous with treason but this cinematic documentary shows that Benedict Arnold's heroic contributions to American Independence far outweigh his later change of allegiance.,"Drama,Documentary",Rated 4.5 out of 5 stars by 107 Amazon customers.,107,1,IMDb 6.4,2 h 5 min,2021,X-Ray,,,16+,/gp/video/detail/B09JYNNBF1/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1308_Gaslight_1944.html,"After a young bride and her new husband move into her murdered aunt's London townhouse, strange occurrences cause her to wonder if she is slowly descending into madness or will she be the killer's next victim.","Suspense,Drama",Rated 4.7 out of 5 stars by 4559 Amazon customers.,"4,559",1,IMDb 7.8,1 h 54 min,1944,X-Ray,,,13+,/gp/video/detail/B0BYWDTQHH/ref=atv_dp_atf_prime_sd_mv_play_t1BDAAAAAA0wr0?autoplay=1&t=0
1309_Acts_of_Violence.html,"When the fiancée of one of three Midwestern brothers is kidnapped by human traffickers, the brothers must face a crime lord and an incorruptible police officer in order to save her life.","Suspense,Adventure",Rated 4.3 out of 5 stars by 2198 Amazon customers.,"2,198",1,IMDb 5.3,1 h 27 min,2018,X-Ray,,,R,/gp/video/detail/B078WGQQN8/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
130_The_Man_on_the_Other_Side.html,"It is 1974, and in the Cold War paranoia of East and West Germany, it can be dangerous to know too much. But time is running out for Sophie Zimmermann.","Suspense,Drama",Rated 2.8 out of 5 stars by 7 Amazon customers.,7,1,IMDb 4.6,1 h 25 min,2019,,,,13+,/gp/video/detail/B093B3LH9F/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1310_Vinaya_Vidheya_Rama.html,"When the happiness of his family is held to ransom by a violent crime lord, Ram sets out on a quest to destroy his nemesis and his criminal empire.","Drama,International",Rated 1.9 out of 5 stars by 117 Amazon customers.,117,1,IMDb 3.3,2 h 24 min,2019,X-Ray,,UHD,16+,/gp/video/detail/B08KWP7MM5/ref=atv_dp_atf_prime_sd_mv_play_t1ADAAAAAA0wr0?autoplay=1&t=0
1311_Raabta.html,A woman crosses paths with her reincarnated lover from a previous lifetime.,"Suspense,Comedy",Rated 4 out of 5 stars by 129 Amazon customers.,129,1,IMDb 4.7,2 h 24 min,2017,X-Ray,,,13+,/gp/video/detail/B073WLHQTL/ref=atv_dp_atf_prime_sd_mv_play_t1ADEAAAAA4wr0?autoplay=1&t=0
1312_We_Are_Still_Here.html,"In this chilling modern ghost story, a couple find themselves haunted by vengeful spirits after they move to a rural town that harbors a horrifying secret.","Suspense,Horror",Rated 3.7 out of 5 stars by 639 Amazon customers.,639,1,IMDb 5.7,1 h 23 min,2015,,,,R,/gp/video/detail/B00YGNUX72/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1313_Robert_Mitchum__Julie_London_in_The_Wonderful_Country__A_Technicolor_Western_Classic.html,"Having fled to Mexico for killing his father's murderer, Martin Brady (Robert Mitchum), travels to Texas to broker a weapons deal for his Mexican boss. Brady breaks a leg and while recuperating, the gun shipment is stolen, and he is expected to make good on it. Complicating matters further the wife (Julie London), of a local army major has designs on him.","Drama,Western",Rated 4.1 out of 5 stars by 9 Amazon customers.,9,1,IMDb 6.1,1 h 33 min,1959,,,,13+,/gp/video/detail/B09DK7JCH5/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1314_Nursery_Rhymes__Mother_Goose_Club_Playhouse_presents_Rhyme_With_Us.html,"Filled with nursery rhymes and baby songs featuring real-life kids being kids. Your little one will love singing songs, telling jokes, reciting rhymes and playing pretend with their friends from Mother Goose Club Playhouse. Featuring classic nursery rhymes like ""The Wheels on the Bus"", ""Old MacDonald Had a Farm"" and ""Pat-A-Cake"", your child is sure to have a blast!","Kids,Music Videos and Concerts",Rated 4.5 out of 5 stars by 34 Amazon customers.,34,1,,41min,2010,,,,ALL,/gp/video/detail/B01C8NYFI4/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1315_Four_Enchanted_Sisters.html,"4 sisters - 4 elements - 4 magic powers.  Sisters Marina, Flame, and Flora were gifted a magical power on their 9th birthdays. Now that the youngest sister, Sky, received her power, their magical circle is more powerful than ever. When their Aunt Glenda, mistress of the black arts, catches on to their success, she hatches a plan to steal pixiedust from the girls' magical fountain.","Adventure,Kids",Rated 3.5 out of 5 stars by 34 Amazon customers.,34,1,IMDb 4.6,1 h 37 min,2020,X-Ray,,,7+,/gp/video/detail/B088FC7DZJ/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1316_Uncle_Tom.html,The film explores the personal journeys of America's most misunderstood political and cultural groups: The American Black Conservative.Uncle Tom examines self-empowerment and rejecting the victim narrative and shows us a different perspective of American History.,"Historical,Documentary,Arts, Entertainment, and Culture",Rated 4.7 out of 5 stars by 5394 Amazon customers.,"5,394",1,IMDb 8.3,1 h 46 min,2020,,,,18+,/gp/video/detail/B08KHCG6GR/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1317_Haunted_House_on_Sorority_Row.html,A fledging sorority moves into a dilapidated house only to find something evil is lurking in the shadows. Is it an elaborate hazing ritual? Or is something sinister - something paranormal - behind the mental and physical assault?,"Suspense,Horror",Rated 2.6 out of 5 stars by 31 Amazon customers.,31,1,IMDb 4.1,1 h 21 min,2021,,,,18+,/gp/video/detail/B0B8V3RYZY/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1318_Fixies_vs_Crabots.html,"Professor Eugenius is a brilliant scientist and a very good friend of the Fixies, who kept their secret for a long time. He has a scientic rival, Erika, who finds out about the Fixies and challenges the Professor to have a scientific duel between the Fixies and her newest creation: crabbots.","Animation,Kids,International",Rated 4.3 out of 5 stars by 25 Amazon customers.,25,1,IMDb 5.7,1 h 25 min,2019,,,,13+,/gp/video/detail/B08JZFXKBG/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1319_The_Kings_Speech.html,A speech therapist helps King George VI overcome his stammer,"Historical,International",Rated 4.8 out of 5 stars by 8886 Amazon customers.,"8,886",1,IMDb 8.0,1 h 58 min,2010,X-Ray,,,R,/gp/video/detail/B004X4R3FE/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
131_Monster.html,"The Great Famine descends on a fishermans community. Pushed to the brink, he is forced to go on the run for a crime he didn't commit.","Suspense,Drama",Rated 3.3 out of 5 stars by 5 Amazon customers.,5,1,IMDb 7.0,1 h 29 min,2021,,,,13+,/gp/video/detail/B0B8QBK1D1/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1320_Cut_The_Rope_Om_Nom_Stories__Sweet_Adventures.html,The main sweet tooth in all the worlds has a lot to share about the sweet things! Let's see if you will learn something new from this video!,"Animation,Kids",Rated 4 out of 5 stars by 2 Amazon customers.,2,1,IMDb 6.9,49min,2011,,,,13+,/gp/video/detail/B094W22LG1/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1321_Its_Kind_of_a_Funny_Story.html,HD. A troubled teen is given laughs and some valuable life lessons during a mandatory five-day stay in a psych ward in this comedy.,"Comedy,Drama",Rated 4.5 out of 5 stars by 2422 Amazon customers.,"2,422",1,IMDb 7.1,1 h 41 min,2010,X-Ray,,,PG-13,/gp/video/detail/B004GBFF5Y/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1322_Renfroes_White_Christmas.html,"From the Producer of Where the Red Fern Grows comes this heartwarming holiday adventure the entire family will love. A little boy growing up on a farm in rural Louisiana in the 1930s wishes for a White Christmas, in a place where there hasn't been a snow cloud in over 30 years. But a selfless act in the spirit of giving might just get him his miracle.","Drama,Faith and Spirituality",Rated 5 out of 5 stars by 6 Amazon customers.,6,1,IMDb 4.6,1 h 11 min,1997,,,,ALL,/gp/video/detail/B0B6BLN8Q9/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1323_Bela_Lugosi_in_Invisible_Ghost__Restored__Uncut.html,"Dr. Charles Kessler (Bela Lugosi) lives with his daughter Virginia Kessler (Polly Ann Young) and his servants and misses his wife that left him. When there is a murder in his house, Virginia's fiancée Ralph Dickson (John McGuire) is accused of the killing and sentenced to death penalty. Soon his twin brother comes to stay, meanwhile Mrs Kessler is alive and hidden in the garden house!","Suspense,Horror,Drama",Rated 4.3 out of 5 stars by 7 Amazon customers.,7,1,IMDb 5.2,1 h 3 min,1941,,,,13+,/gp/video/detail/B09JYBY6G5/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1324_Virus_Shark.html,"A shark bite spreads a virus across the globe, turning the world upside down. Deep below the ocean, a group of researchers race against time to find a cure. Something has infected the lab technicians and it's a race against time to reach the surface with an antidote before they are all killed by themselves and the sharks lurking inside the test pool and outside in the ocean.","Science Fiction,Horror",Rated 2.7 out of 5 stars by 68 Amazon customers.,68,1,IMDb 1.8,1 h 14 min,2021,,,,16+,/gp/video/detail/B08WCMBPFW/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1325_Across_the_Waters.html,"Unsure of whom they can trust, a Jewish musician and his family make a frantic escape from Nazi-occupied Denmark, in Across the Waters, a gripping story of survival and rescue.","Drama,Historical",Rated 4.1 out of 5 stars by 44 Amazon customers.,44,1,IMDb 6.3,1 h 34 min,2017,X-Ray,,,16+,/gp/video/detail/B07V3NST7N/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1326_The_Sneak_Over.html,It's the summer before fifth grade and Henry Hudson hasn't found his place in the world. Then he meets a group of immature film geeks who give him the courage to lead a battle against the neighborhood bullies and finally become one of the guys.,"Comedy,Kids",Rated 3.7 out of 5 stars by 51 Amazon customers.,51,1,IMDb 5.4,1 h 24 min,2020,X-Ray,,,7+,/gp/video/detail/B08X14P4KK/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1327_Izzies_Way_Home.html,"A constantly picked-on aquarium fish escapes her home, unaware of the dangers that await her in the open ocean. With the help of other sea creatures, she learns how to be brave. TV-G","Animation,Kids",Rated 3.3 out of 5 stars by 200 Amazon customers.,200,1,IMDb 1.5,1 h 17 min,2016,,,,G,/gp/video/detail/B01GKSGT6O/ref=atv_dp_atf_prime_sd_mv_play_t1B3AAAAAA0wr0?autoplay=1&t=0
1328_Showdown_at_Shelbys_Shack.html,"Sheriff Austin Shelby is determined to uncover the dangerous & deadly facts behind the Nellie Harper murder-for-hire plot. After an attempt on his own life, the Sheriff teams up with a mysterious U.S Marshal who has just arrived in town.",Western,Rated 2.8 out of 5 stars by 3 Amazon customers.,3,1,IMDb 3.7,1 h 11 min,2019,,,,13+,/gp/video/detail/B09CKHRVLY/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1329_Vampire_Strippers.html,"A sixteenth century Romanian Vampire King rises in the present day. In order to continue his life cycle before the next, 'Full Blood Moon', he must find five beautiful exotic women who possess the bloodline he needs. These five women are captured and bitten by him. They escape before he is able to complete the 'Blood Moon' ceremony.",Comedy,Rated 1.9 out of 5 stars by 22 Amazon customers.,22,1,,1 h 21 min,2021,,,,18+,/gp/video/detail/B098DC5R1H/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
132_Rivers_Edge.html,"The lives of a group of teenagers are thrown into a moral spin when one of them murders his girlfriend. Faced with the brutal reality of death, each must decide whether to turn their friend in to the police, or to help him escape the consequences of his dreadful deed.",Drama,Rated 4.4 out of 5 stars by 911 Amazon customers.,911,1,IMDb 6.9,1 h 39 min,1987,X-Ray,,,R,/gp/video/detail/B00HPZRN8A/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1330_Ring_of_Desire.html,"An ancient ring, which renders power over whomever wears it, wreaks havoc on a small-town. Fortunately, the original possessor's descendant (Felicia Rose) recognizes the power and helps a vacationing couple devise a plan to get the ring back to its rightful place.","Suspense,Horror",Rated 3 out of 5 stars by 17 Amazon customers.,17,1,IMDb 4.2,1 h 25 min,2021,X-Ray,,,16+,/gp/video/detail/B09HZBY9WB/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1331_Sin.html,An entity is terrorizing a small Midwest town. Ludlow Falls continues to descend into madness and death as more young women are driven insane. Sometimes small towns hide big secrets and a town's sin will be exposed.,"Suspense,Horror",Rated 2 out of 5 stars by 40 Amazon customers.,40,1,IMDb 3.1,1 h 31 min,2021,,,,18+,/gp/video/detail/B099J41XJR/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1332_Is_It_Just_Me.html,"A witty, feel-good romantic comedy about a sexually frustrated young man, his hunky go-go-boy roommate, and the man he meets online. Romance turns to chaos when a case of mistaken identity upsets his chance for true love.","Comedy,Romance",Rated 4.4 out of 5 stars by 440 Amazon customers.,440,1,IMDb 6.2,1 h 33 min,2021,X-Ray,,,16+,/gp/video/detail/B09PHSZ4P9/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
1333_Somnus.html,"In the far reaches of our galaxy, a cargo vessel crash lands on an asteroid colonized by forgotten inhabitants with a dark past.","Science Fiction,Suspense",Rated 2 out of 5 stars by 129 Amazon customers.,129,1,IMDb 2.9,1 h 22 min,2017,,,,13+,/gp/video/detail/B088J76NBT/ref=atv_dp_atf_prime_sd_mv_play_t1A3AAAAAA0wr0?autoplay=1&t=0
