id,person,character,movie,name_id,gender
"/name/nm13202552/Plaintiff, Morris V. Tyson Chicken, Inc.",Charles Morris,"Plaintiff, Morris V. Tyson Chicken, Inc.",4107_Super_Size_Me_2_Holy_Chicken,nm13202552,
"/name/nm13202553/Plaintiff, Morris V. Tyson Chicken, Inc.",Doug Brown,"Plaintiff, Morris V. Tyson Chicken, Inc.",4107_Super_Size_Me_2_Holy_Chicken,nm13202553,
"/name/nm13202554/Plaintiff, Morris V. Tyson Chicken, Inc.",Tim Vincent,"Plaintiff, Morris V. Tyson Chicken, Inc.",4107_Super_Size_Me_2_Holy_Chicken,nm13202554,
/name/nm5747282/Himself,Dean Gomersall,Himself,5413_Blackfish,nm5747282,
/name/nm5747283/Herself,Carol Ray,Herself,5413_Blackfish,nm5747283,
/name/nm5747284/Himself,Dave Duffus,Himself,5413_Blackfish,nm5747284,
/name/nm5777313/Himself,Daniel Dukes,Himself,5413_Blackfish,nm5777313,
/name/nm0563415/Eddie,Bob Mazurki,Eddie,5416_Its_A_Mad_Mad_Mad_Mad_World,nm0563415,
/name/nm4307329/Himself,Frank Nobilo,Himself,2510_Seven_Days_In_Utopia,nm4307329,
/name/nm6620777/Himself,Todd Lewis,Himself,2510_Seven_Days_In_Utopia,nm6620777,
/name/nm2244917/Herself,Kelly Tilghman,Herself,2510_Seven_Days_In_Utopia,nm2244917,
/name/nm4306031/Himself,Brandel Chamblee,Himself,2510_Seven_Days_In_Utopia,nm4306031,
/name/nm8684982/Cyber Chat Customer 1,Vikrant Kaul,Cyber Chat Customer 1,2513_Fan,nm8684982,
/name/nm6205378/Self,La Gorda Fabiola,Self,1032_LA_GORDA_FABIOLA_MODEL_63,nm6205378,
/name/nm9102772/Self,Rob Wergin,Self,5430_Heal,nm9102772,
/name/nm0932099/Self,Marianne Williamson,Self,5430_Heal,nm0932099,
/name/nm6238040/Self,Kelly Brogan,Self,5430_Heal,nm6238040,
/name/nm2172613/Self,Joseph Dispenza,Self,5430_Heal,nm2172613,
/name/nm8633168/Self,David Hamilton,Self,5430_Heal,nm8633168,
/name/nm3358698/Self,Anthony William,Self,5430_Heal,nm3358698,
/name/nm9142162/Self,Mark Emerson,Self,5430_Heal,nm9142162,
/name/nm9142163/Self,Patti Penn,Self,5430_Heal,nm9142163,
/name/nm10253282/JAMES CULLEN,Siddharth Kher,JAMES CULLEN,2534_Gold,nm10253282,
/name/nm3138970/Himself,Trevor Berbick,Himself,5446_Tyson,nm3138970,
/name/nm0990463/Himself,Cus D'Amato,Himself,5446_Tyson,nm0990463,
/name/nm4025571/Himself,Carl Williams,Himself,5446_Tyson,nm4025571,
/name/nm2763491/Himself,Tyrell Biggs,Himself,5446_Tyson,nm2763491,
/name/nm4026013/Himself,Tony Tubbs,Himself,5446_Tyson,nm4026013,
/name/nm2482407/Himself,Donovan Ruddock,Himself,5446_Tyson,nm2482407,
/name/nm4025597/Himself,Alex Stewart,Himself,5446_Tyson,nm4025597,
/name/nm4025620/Himself,Pinklon Thomas,Himself,5446_Tyson,nm4025620,
/name/nm2933527/Herself,Desiree Washington,Herself,5446_Tyson,nm2933527,
/name/nm3255620/Himself,Tim Horty,Himself,5446_Tyson,nm3255620,
/name/nm4029897/Himself,Bruce Seldon,Himself,5446_Tyson,nm4029897,
/name/nm4030277/Himself,Elias Ghanem,Himself,5446_Tyson,nm4030277,
/name/nm4015901/Himself - Referee,Ed Cotton,Himself - Referee,5446_Tyson,nm4015901,
/name/nm4030138/Himself,Kevin McBride,Himself,5446_Tyson,nm4030138,
/name/nm13486358/Wayne's Dad,Wayne Snr,Wayne's Dad,2548_Rooney,nm13486358,
/name/nm13486357/Coleen's Dad,Tony,Coleen's Dad,2548_Rooney,nm13486357,
/name/nm13486359/Wayne's Mum,Jeanette,Wayne's Mum,2548_Rooney,nm13486359,
/name/nm1316200/Self,Arsène Wenger,Self,2548_Rooney,nm1316200,
/name/nm8557465/Self,Jonathan Northcroft,Self,2548_Rooney,nm8557465,
/name/nm9793751/Self,Oliver Holt,Self,2548_Rooney,nm9793751,
/name/nm12763229/Subbadhaasu,Arundathi Aravind,Subbadhaasu,1370_Narappa,nm12763229,
/name/nm12740537/Parvez,Arhan Chowdary,Parvez,1371_Toofaan,nm12740537,
/name/nm12740520/Sumati,Sunali Kurkarni,Sumati,1371_Toofaan,nm12740520,
/name/nm3322941/Himself,Micky Ward,Himself,5457_The_Fighter,nm3322941,
/name/nm7994077/Self,Denzel Valentine,Self,1487_Destination_NBA_A_G_League_Odyssey,nm7994077,
/name/nm15107119/Self,Gabe York,Self,1487_Destination_NBA_A_G_League_Odyssey,nm15107119,
/name/nm12551601/Self,Mason Jones,Self,1487_Destination_NBA_A_G_League_Odyssey,nm12551601,
/name/nm15107117/Self,Ryan Turell,Self,1487_Destination_NBA_A_G_League_Odyssey,nm15107117,
/name/nm15107126/Self,Trevelin Queen,Self,1487_Destination_NBA_A_G_League_Odyssey,nm15107126,
/name/nm15107132/Self,Gary Payton II,Self,1487_Destination_NBA_A_G_League_Odyssey,nm15107132,
/name/nm15107127/Self,Mac McClung,Self,1487_Destination_NBA_A_G_League_Odyssey,nm15107127,
/name/nm15107133/Gabe's Girlfriend,Adina Musta,Gabe's Girlfriend,1487_Destination_NBA_A_G_League_Odyssey,nm15107133,
/name/nm15107124/Ryan's Dad,Brad Turell,Ryan's Dad,1487_Destination_NBA_A_G_League_Odyssey,nm15107124,
/name/nm15107123/Ryan's Mom,Laurel Turell,Ryan's Mom,1487_Destination_NBA_A_G_League_Odyssey,nm15107123,
/name/nm15108542/Head Coach,Jason Hart,Head Coach,1487_Destination_NBA_A_G_League_Odyssey,nm15108542,
/name/nm15108563/Self,Eugene Jeter,Self,1487_Destination_NBA_A_G_League_Odyssey,nm15108563,
/name/nm15107120/Mason's Girlfriend,Andee Velasco,Mason's Girlfriend,1487_Destination_NBA_A_G_League_Odyssey,nm15107120,
/name/nm15107121/Maine Celtics Head Coach,Alex Barlow,Maine Celtics Head Coach,1487_Destination_NBA_A_G_League_Odyssey,nm15107121,
/name/nm15107122/Self,Mfiondu Kabengele,Self,1487_Destination_NBA_A_G_League_Odyssey,nm15107122,
/name/nm3715740/Herself,Tamara Holder,Herself,5475_Atlas_Shrugged_Part_II,nm3715740,
"/name/nm15107125/Head Coach, Fort Wayne Mad Ants",Tom Hankins,"Head Coach, Fort Wayne Mad Ants",1487_Destination_NBA_A_G_League_Odyssey,nm15107125,
/name/nm15107128/Trevelin's Dad,Leslie Queen,Trevelin's Dad,1487_Destination_NBA_A_G_League_Odyssey,nm15107128,
/name/nm15107130/Scoot's Mom,Crystal Henderson,Scoot's Mom,1487_Destination_NBA_A_G_League_Odyssey,nm15107130,
/name/nm15107129/Scoot's Dad,Chris Henderson,Scoot's Dad,1487_Destination_NBA_A_G_League_Odyssey,nm15107129,
/name/nm15107131/Denzel's Childhood Friend,Brandon Thomas,Denzel's Childhood Friend,1487_Destination_NBA_A_G_League_Odyssey,nm15107131,
/name/nm15107134/Ryan's Trainer,Jamal Lovell,Ryan's Trainer,1487_Destination_NBA_A_G_League_Odyssey,nm15107134,
/name/nm15107135/Denzel's Dad,Carlton Valentine,Denzel's Dad,1487_Destination_NBA_A_G_League_Odyssey,nm15107135,
/name/nm15107136/Denzel's Mom,Kathy Valentine,Denzel's Mom,1487_Destination_NBA_A_G_League_Odyssey,nm15107136,
/name/nm15107137/Pacers Team President,Kevin Pritchard,Pacers Team President,1487_Destination_NBA_A_G_League_Odyssey,nm15107137,
/name/nm5965915/Self,Penha Senise,Self,248_Son_of_a_Mother,nm5965915,
/name/nm5965913/Self,Júlio Márcio Monteiro de Barros,Self,248_Son_of_a_Mother,nm5965913,
/name/nm1361767/Self - German Chancellor,Angela Merkel,Self - German Chancellor,5505_The_Day_the_Earth_Stood_Still,nm1361767,
/name/nm1909127/Self,Pope Benedict XVI,Self,5505_The_Day_the_Earth_Stood_Still,nm1909127,
/name/nm1524859/Self,Joe Rudi,Self,2687_Reggie,nm1524859,
/name/nm1791324/Self,Dave Stewart,Self,2687_Reggie,nm1791324,
/name/nm14636624/Self - Reggie's Brother,Joe Jackson,Self - Reggie's Brother,2687_Reggie,nm14636624,
/name/nm13325241/Shaunagh Brown,Shaunagh Brown,Shaunagh Brown,2749_No_Woman_No_Try,nm13325241,
/name/nm13472479/Stefina Evans,Stefania Evans,Stefina Evans,2749_No_Woman_No_Try,nm13472479,
/name/nm13472480/Zaniab Alema,Zaniab Alema,Zaniab Alema,2749_No_Woman_No_Try,nm13472480,
/name/nm1926795/Self - Reggie's Sister,Dolores Burton,Self - Reggie's Sister,2687_Reggie,nm1926795,
/name/nm9388712/Self - Astros Owner,Jim Crane,Self - Astros Owner,2687_Reggie,nm9388712,
/name/nm11753842/Bad Singer At Bar,Naveen,Bad Singer At Bar,2892_French_Biriyani,nm11753842,
/name/nm13567836/Librarian,Karen Goldman Jaffe,Librarian,412_Mark_Gregory_Run_With_It,nm13567836,
/name/nm13567837/Self,Dick Gregory,Self,412_Mark_Gregory_Run_With_It,nm13567837,
/name/nm13567840/Hustler,Julian Cook,Hustler,412_Mark_Gregory_Run_With_It,nm13567840,
/name/nm13567838/Child Mark,Jordan Gregory,Child Mark,412_Mark_Gregory_Run_With_It,nm13567838,
/name/nm13567839/Teenage Mark,Ja'Daun Howard,Teenage Mark,412_Mark_Gregory_Run_With_It,nm13567839,
/name/nm13567841/Host,Mike Larry,Host,412_Mark_Gregory_Run_With_It,nm13567841,
/name/nm5430382/Self,Darrell J. Edwards Jr.,Self,2732_They_Call_Us_Monsters,nm5430382,
/name/nm10333646/Self - Jarad's Stepfather,Freddy Nava,Self - Jarad's Stepfather,2732_They_Call_Us_Monsters,nm10333646,
/name/nm10333647/Self - Darrell's Father,Darrell J. Edwards Sr.,Self - Darrell's Father,2732_They_Call_Us_Monsters,nm10333647,
/name/nm10333649/Self - Juan's Attorney,Jonathan Mandel,Self - Juan's Attorney,2732_They_Call_Us_Monsters,nm10333649,
/name/nm10333651/Self - Juan's Brother,Kevin Gamez,Self - Juan's Brother,2732_They_Call_Us_Monsters,nm10333651,
/name/nm10333650/Self - Juan's Sister,Kathy Gamez,Self - Juan's Sister,2732_They_Call_Us_Monsters,nm10333650,
/name/nm10333652/Self - Criminal Court Judge,Mike Camacho,Self - Criminal Court Judge,2732_They_Call_Us_Monsters,nm10333652,
/name/nm10041260/Self - California State Assembly Member (D),Richard Bloom,Self - California State Assembly Member (D),2732_They_Call_Us_Monsters,nm10041260,
/name/nm10333653/Self - Compund Staff,Nathan Martinez,Self - Compund Staff,2732_They_Call_Us_Monsters,nm10333653,
/name/nm10333655/Self - Antonio's Mom,Antonia Casas R.,Self - Antonio's Mom,2732_They_Call_Us_Monsters,nm10333655,
/name/nm10333654/Self - Antonio's Brother,Ernesto Hernandez,Self - Antonio's Brother,2732_They_Call_Us_Monsters,nm10333654,
/name/nm10333656/Self - Jarad's Attorney,Anikó Hoover,Self - Jarad's Attorney,2732_They_Call_Us_Monsters,nm10333656,
/name/nm10333657/Self - Crime Survivor,Yesenia Castro,Self - Crime Survivor,2732_They_Call_Us_Monsters,nm10333657,
/name/nm9860773/Captain Munro,Amir Abouriche,Captain Munro,5542_Manikarnika_The_Queen_of_Jhansi,nm9860773,
/name/nm9933589/Soldier,Steffen Kilimann,Soldier,5542_Manikarnika_The_Queen_of_Jhansi,nm9933589,
/name/nm12718193/Self,Ryan Bordenave,Self,5545_Closed_for_Storm,nm12718193,
/name/nm12718194/Self,Kenney g Guidry Jr.,Self,5545_Closed_for_Storm,nm12718194,
/name/nm12718195/Self,Troy Henry,Self,5545_Closed_for_Storm,nm12718195,
/name/nm12718196/Self,Roy Mouledous,Self,5545_Closed_for_Storm,nm12718196,
/name/nm12718198/Self,Patricia Franicevich,Self,5545_Closed_for_Storm,nm12718198,
/name/nm12718199/Self,Jason Cambre,Self,5545_Closed_for_Storm,nm12718199,
/name/nm12718200/Self,Jared Black,Self,5545_Closed_for_Storm,nm12718200,
/name/nm4641307/Self,Brother Ishmael Tetteh,Self,2772_3_Magic_Words,nm4641307,
/name/nm2005269/Self,Gary Renard,Self,2772_3_Magic_Words,nm2005269,
/name/nm3101227/Self,Steven S. Sadleir,Self,2772_3_Magic_Words,nm3101227,
/name/nm3293071/Self,Jasmuheen,Self,2772_3_Magic_Words,nm3293071,
/name/nm12718201/Self,Tonya Pope,Self,5545_Closed_for_Storm,nm12718201,
/name/nm9729820/Self,Brittney Spencer,Self,582_For_Love__Country,nm9729820,
/name/nm14151771/Self,Anna Frau,Self,601_Mahmood,nm14151771,
/name/nm14151773/Self,Camilla Andrea Magli,Self,601_Mahmood,nm14151773,
/name/nm14151772/Self,Elia Pastori,Self,601_Mahmood,nm14151772,
/name/nm12170064/Self,Adam Michael Curry,Self,5573_Close_Encounters_of_the_Fifth_Kind_Contact_Has_Begun,nm12170064,
/name/nm12170071/Self,David Marconi,Self,5573_Close_Encounters_of_the_Fifth_Kind_Contact_Has_Begun,nm12170071,
/name/nm12170070/Self,Ignacio Mallove,Self,5573_Close_Encounters_of_the_Fifth_Kind_Contact_Has_Begun,nm12170070,
/name/nm4625950/Self,Marian Kramer,Self,5573_Close_Encounters_of_the_Fifth_Kind_Contact_Has_Begun,nm4625950,
/name/nm12170073/Self,Raven Nabulsi,Self,5573_Close_Encounters_of_the_Fifth_Kind_Contact_Has_Begun,nm12170073,
/name/nm12170066/Self,Wendy Boast,Self,5573_Close_Encounters_of_the_Fifth_Kind_Contact_Has_Begun,nm12170066,
/name/nm12170067/Self,Justice Campbell,Self,5573_Close_Encounters_of_the_Fifth_Kind_Contact_Has_Begun,nm12170067,
/name/nm12170069/Self,Valeria Efimova,Self,5573_Close_Encounters_of_the_Fifth_Kind_Contact_Has_Begun,nm12170069,
/name/nm12170068/Self,Jeremy Cloake,Self,5573_Close_Encounters_of_the_Fifth_Kind_Contact_Has_Begun,nm12170068,
/name/nm12170072/Self,Ed Moen,Self,5573_Close_Encounters_of_the_Fifth_Kind_Contact_Has_Begun,nm12170072,
/name/nm12170075/Self,Greg Sullivan,Self,5573_Close_Encounters_of_the_Fifth_Kind_Contact_Has_Begun,nm12170075,
/name/nm5058426/Himself,Gaël Clichy,Himself,2820_Make_Us_Dream,nm5058426,
/name/nm10271155/Himself,Paul Gerrard,Himself,2820_Make_Us_Dream,nm10271155,
/name/nm10271157/Himself,Hugh McAuley,Himself,2820_Make_Us_Dream,nm10271157,
/name/nm10271158/Himself,John Williams,Himself,2820_Make_Us_Dream,nm10271158,
/name/nm10271159/Himself,Michael Owen,Himself,2820_Make_Us_Dream,nm10271159,
/name/nm10271160/Himself,Struan Marshall,Himself,2820_Make_Us_Dream,nm10271160,
/name/nm6310703/Herself,Alex Gerrard,Herself,2820_Make_Us_Dream,nm6310703,
/name/nm12736622/Self,Shane Ryan,Self,5575_Secret_Space_UFOs_In_The_Beginning,nm12736622,
/name/nm14043540/Self,Lucas Teuchner,Self,892_APACHE_STAYS_APACHE,nm14043540,
/name/nm14043545/Self,Xatar,Self,892_APACHE_STAYS_APACHE,nm14043545,
/name/nm14043544/Self,Jessica Pfaff,Self,892_APACHE_STAYS_APACHE,nm14043544,
/name/nm14043539/Self,Laura Heid,Self,892_APACHE_STAYS_APACHE,nm14043539,
/name/nm14043542/Self,Johann Böhringer,Self,892_APACHE_STAYS_APACHE,nm14043542,
/name/nm14043535/Self,Mehmet Bulut,Self,892_APACHE_STAYS_APACHE,nm14043535,
/name/nm14043536/Self,Cale Kalay,Self,892_APACHE_STAYS_APACHE,nm14043536,
/name/nm14043541/Self,Stine Meyer,Self,892_APACHE_STAYS_APACHE,nm14043541,
/name/nm14043543/Self,Massimo Ibrahim,Self,892_APACHE_STAYS_APACHE,nm14043543,
/name/nm11860024/Himself,David Evans,Himself,5584_Dino_Dana_The_Movie,nm11860024,
/name/nm2657916/Himself - Guitar,Dennis Paul Williams,Himself - Guitar,2850_In_the_Electric_Mist,nm2657916,
/name/nm2663394/Himself - Drums,Herman Brown,Himself - Drums,2850_In_the_Electric_Mist,nm2663394,
/name/nm2664691/Himself - Bass,Robert Leblanc,Himself - Bass,2850_In_the_Electric_Mist,nm2664691,
/name/nm14225415/Flight Director,Bekah Sosland Siegfriedt,Flight Director,5363_Good_Night_Oppy,nm14225415,
/name/nm0947418/Himself,Boris Yeltsin,Himself,4720_Citizen_K,nm0947418,
/name/nm10867191/Himself,Igor Malashenko,Himself,4720_Citizen_K,nm10867191,
/name/nm9717533/Himself,Arkady Ostrovsky,Himself,4720_Citizen_K,nm9717533,
/name/nm9723725/Himself,Igor Sechin,Himself,4720_Citizen_K,nm9723725,
/name/nm9543537/,Henia Bryer,,255_Prisoner_Number_A26188_Surviving_Auschwitz,nm9543537,
/name/nm9543538/,Maurice Bryer,,255_Prisoner_Number_A26188_Surviving_Auschwitz,nm9543538,
/name/nm13857135/,Mike Bell,,3178_Prescription_Thugs,nm13857135,
/name/nm13857134/,Mark Bell,,3178_Prescription_Thugs,nm13857134,
/name/nm13857131/,Rosemary Bell,,3178_Prescription_Thugs,nm13857131,
/name/nm13857141/,Richard Taite,,3178_Prescription_Thugs,nm13857141,
/name/nm13857144/,Rand McClain,,3178_Prescription_Thugs,nm13857144,
/name/nm13857136/,Stuart H. Garber,,3178_Prescription_Thugs,nm13857136,
/name/nm14167562/Self,Tanna Leone,Self,6200_Kendrick_Lamar_Live_The_Big_Steppers_Tour,nm14167562,
/name/nm13857139/,Gwen Olson,,3178_Prescription_Thugs,nm13857139,
/name/nm13857137/,David Healey,,3178_Prescription_Thugs,nm13857137,
/name/nm7753055/,Ted Lieu,,3178_Prescription_Thugs,nm7753055,
/name/nm7379431/Self,Seth Breedlove,Self,1000_On_The_Trail_of_UFOS_Dark_Sky,nm7379431,Producer/Director/Editor
/name/nm9160910/Self,Mark Matzke,Self,1000_On_The_Trail_of_UFOS_Dark_Sky,nm9160910,Producer/Writer/Additional Crew
/name/nm2095817/Mike McAlister,Jody Hill,Mike McAlister,5604_The_Foot_Fist_Way,nm2095817,Producer/Writer/Director
/name/nm4259129/Emmanuel,Joseph Stephens,Emmanuel,5604_The_Foot_Fist_Way,nm4259129,Composer/Music Department/Sound Department
/name/nm3755774/Ned,Jake Van Wagoner,Ned,1010_Christmas_BreakIn,nm3755774,Director/Producer/Writer
/name/nm2406271/Attorney,Angela Brown,Attorney,5607_The_Ultimate_Gift,nm2406271,Producer/Writer/Director
/name/nm0319219/Flight Attendant,Eric Gilliland,Flight Attendant,5607_The_Ultimate_Gift,nm0319219,Producer/Additional Crew/Writer
/name/nm2228922/Airplane Mother with Baby,Marty Siu,Airplane Mother with Baby,5607_The_Ultimate_Gift,nm2228922,Casting Department/Casting Director/Additional Crew
/name/nm1205833/Banker 2,Rick Eldridge,Banker 2,5607_The_Ultimate_Gift,nm1205833,Producer/Sound Department/Production Manager
/name/nm0594298/Self,Bart Mixon,Self,5610_Pennywise_The_Story_of_IT,nm0594298,Make-Up Department/Visual Effects/Special Effects
/name/nm0127867/Self,Norman Cabrera,Self,5610_Pennywise_The_Story_of_IT,nm0127867,Make-Up Department/Special Effects/Additional Crew
/name/nm0169548/Self,Lawrence D. Cohen,Self,5610_Pennywise_The_Story_of_IT,nm0169548,Writer/Producer/Script and Continuity Department
/name/nm0912704/Self,Gene Warren Jr.,Self,5610_Pennywise_The_Story_of_IT,nm0912704,Visual Effects/Animation Department/Special Effects
/name/nm0801267/Self,Aaron Sims,Self,5610_Pennywise_The_Story_of_IT,nm0801267,Art Department/Special Effects/Visual Effects
/name/nm0045602/Self,Mark Bacino,Self,5610_Pennywise_The_Story_of_IT,nm0045602,Producer/Additional Crew/Executive
/name/nm0504979/Self,Patrice Leung,Self,5610_Pennywise_The_Story_of_IT,nm0504979,Second Unit Director or Assistant Director
/name/nm0493794/Self,Tony Lazarowich,Self,5610_Pennywise_The_Story_of_IT,nm0493794,Special Effects/Producer
/name/nm0698889/Self,Monique Prudhomme,Self,5610_Pennywise_The_Story_of_IT,nm0698889,Costume Designer/Costume and Wardrobe Department
/name/nm0594300/Self,Bret Mixon,Self,5610_Pennywise_The_Story_of_IT,nm0594300,Visual Effects/Additional Crew/Special Effects
/name/nm0048289/Self,Brent Baker,Self,5610_Pennywise_The_Story_of_IT,nm0048289,Special Effects/Make-Up Department/Additional Crew
/name/nm0750808/Gallery Man,John Rusk,Gallery Man,1019_Poltergeist_III,nm0750808,Second Unit Director or Assistant Director/Producer/Production Manager
"/name/nm0511541/Self - Producer, Star Trek (2009), Lost",Damon Lindelof,"Self - Producer, Star Trek (2009), Lost",1021_Never_Surrender_A_Galaxy_Quest_Documentary,nm0511541,Producer/Writer/Additional Crew
"/name/nm0075528/Self - Creator, The Flash, Arrow",Greg Berlanti,"Self - Creator, The Flash, Arrow",1021_Never_Surrender_A_Galaxy_Quest_Documentary,nm0075528,Producer/Writer/Director
/name/nm0661751/Self - Director,Dean Parisot,Self - Director,1021_Never_Surrender_A_Galaxy_Quest_Documentary,nm0661751,Director/Producer/Camera and Electrical Department
/name/nm0134578/Self - Executive Producer,Elizabeth Cantillon,Self - Executive Producer,1021_Never_Surrender_A_Galaxy_Quest_Documentary,nm0134578,Producer/Additional Crew/Executive
/name/nm0313357/Self - Visual Effects,Bill George,Self - Visual Effects,1021_Never_Surrender_A_Galaxy_Quest_Documentary,nm0313357,Visual Effects/Art Department/Art Director
/name/nm0627917/Self - Producer,Charles Newirth,Self - Producer,1021_Never_Surrender_A_Galaxy_Quest_Documentary,nm0627917,Production Manager/Producer/Location Management
/name/nm0334039/iPod Voiceover,Franklin Graham,iPod Voiceover,2858_Gods_Not_Dead,nm0334039,Producer
/name/nm2424860/Himself,Chris Hedges,Himself,5620_Generation_Wealth,nm2424860,Producer
/name/nm1132362/Herself,Lauren Greenfield,Herself,5620_Generation_Wealth,nm1132362,Director/Producer/Writer
/name/nm0254735/Himself,Bret Easton Ellis,Himself,5620_Generation_Wealth,nm0254735,Writer/Director/Producer
/name/nm4765072/Himself,Paris Cronin,Himself,5620_Generation_Wealth,nm4765072,Camera and Electrical Department
/name/nm1317058/Herself,Tiffany Masters,Herself,5620_Generation_Wealth,nm1317058,Producer
/name/nm12360253/Self,Pierre Thomas,Self,2860_Untrapped_The_Story_of_Lil_Baby,nm12360253,Producer
/name/nm8810619/Self,Maurice Hobson,Self,2860_Untrapped_The_Story_of_Lil_Baby,nm8810619,Additional Crew
/name/nm11698420/Self,Kevin Lee,Self,2860_Untrapped_The_Story_of_Lil_Baby,nm11698420,Producer
/name/nm10421110/Self,Jeff Reich,Self,5629_The_Days_of_Noah_The_Flood__Part_1_of_4,nm10421110,Producer
/name/nm7710427/Narrator,Rod Howard,Narrator,5629_The_Days_of_Noah_The_Flood__Part_1_of_4,nm7710427,Producer
/name/nm3653567/College Student,Chris Tempel,College Student,5629_The_Days_of_Noah_The_Flood__Part_1_of_4,nm3653567,Director/Cinematographer/Editor
/name/nm1451059/Self,Gordon Ramsay,Self,1032_Loves_Kitchen,nm1451059,Producer/Additional Crew/Writer
/name/nm2327199/Self,Didz Hammond,Self,1032_Loves_Kitchen,nm2327199,Soundtrack
/name/nm5491239/Self,Steven 'Prozak' Shippy,Self,1043_A_Haunting_on_Dice_Road_2_Town_of_the_Dead,nm5491239,Producer/Director/Editor
/name/nm7012926/Himself,Kyle Gleason,Himself,2866_Gleason,nm7012926,Producer
/name/nm6481041/Herself,Judith Robert,Herself,2866_Gleason,nm6481041,Producer/Additional Crew
/name/nm8723905/Mrs. Oduva,Biodun Stephen,Mrs. Oduva,2868_Butterflies,nm8723905,Director/Producer/Writer
/name/nm0015685/Ingitech Attorney,Kays Al-Atrakchi,Ingitech Attorney,5640_Double_Blind,nm0015685,Composer/Music Department/Producer
/name/nm1739930/Self,Brian Harnois,Self,1043_A_Haunting_on_Dice_Road_2_Town_of_the_Dead,nm1739930,Cinematographer/Producer
/name/nm9437780/Kamal Kishore,Sunil Ramkrishna Borkar,Kamal Kishore,2881_Newton,nm9437780,Camera and Electrical Department/Cinematographer/Visual Effects
/name/nm8238290/Channel 5 Cameraman,Aman Dahiya,Channel 5 Cameraman,2881_Newton,nm8238290,Writer/Director/Second Unit Director or Assistant Director
/name/nm2325469/Mathew Donovan,Mathieu Ratthe,Mathew Donovan,1052_The_Gracefield_Incident,nm2325469,Writer/Producer/Director
/name/nm0812714/Dakota,Camille Solari,Dakota,5655_Recoil,nm0812714,Writer/Director/Producer
/name/nm11006170/Devdatta Sable,Ankush Prashant More,Devdatta Sable,565_Maharashtra_Shaheer,nm11006170,Second Unit Director or Assistant Director/Art Department/Director
/name/nm0619766/Chidambaram,Praveen K.,Chidambaram,2908_FIR_Tamil,nm0619766,Writer/Director/Second Unit Director or Assistant Director
/name/nm0635760/Punk,Aaron Norris,Punk,1076_Lone_Wolf_McQuade,nm0635760,Producer/Director/Writer
/name/nm2380267/Himself,Rob Stewart,Himself,2916_Sharkwater_Extinction_4K_UHD,nm2380267,Director/Writer/Producer
/name/nm8529699/Himself,William Flores,Himself,2916_Sharkwater_Extinction_4K_UHD,nm8529699,Art Department
/name/nm6572343/Herself,Madison Stewart,Herself,2916_Sharkwater_Extinction_4K_UHD,nm6572343,Writer/Camera and Electrical Department
/name/nm0868219/Moustache Man,Guillermo del Toro,Moustache Man,1079_Puss_in_Boots,nm0868219,Writer/Producer/Director
/name/nm2130108/Ohhh Cat,Bob Persichetti,Ohhh Cat,1079_Puss_in_Boots,nm2130108,Director/Writer/Animation Department
/name/nm4999639/Old man,James Politano,Old man,1081_The_Fearway,nm4999639,Producer/Writer/Director
/name/nm5866513/Private Bates,Jim Robison,Private Bates,5689_Hacksaw_Ridge,nm5866513,Producer/Writer
/name/nm3939579/Rescued Japanese Soldier,Yuki Nagashima,Rescued Japanese Soldier,5689_Hacksaw_Ridge,nm3939579,Additional Crew/Location Management/Second Unit Director or Assistant Director
/name/nm13408676/Fabrizio Pausini,Fabrizio Pausini,Fabrizio Pausini,2960_Laura_Pausini__Pleasure_to_meet_you,nm13408676,Composer
/name/nm1422783/Self,Jorge Valdano,Self,2962_Hugo_Sanchez_the_Goal_and_the_Glory,nm1422783,Writer
/name/nm1815651/Car Jacker,Adam Faldetta,Car Jacker,5695_Transporter_2,nm1815651,Camera and Electrical Department/Second Unit Director or Assistant Director/Producer
/name/nm5515424/Tadaoki Hosokawa,Yasuo Mikami,Tadaoki Hosokawa,108_MUSASHI_The_battle_and_truth_of_Musashi_Miyamoto_English_subtitled,nm5515424,Writer/Producer/Director
"/name/nm4752551/Self - Professor of Psychology and Behavioral Economics, Duke University",Dan Ariely,"Self - Professor of Psychology and Behavioral Economics, Duke University",1093_The_Flaw,nm4752551,Producer
/name/nm0418918/Doctor Hollie,Brandon Jarrett,Doctor Hollie,5701_A_Woman_Deceived,nm0418918,Composer/Soundtrack/Music Department
/name/nm0816917/Mouse,Izzy Sparber,Mouse,5704_Cartoon_Classics__Vol_3_25_Favorite_Cartoons__3_Hours,nm0816917,Producer/Director/Writer
/name/nm3810788/Hardware Store Clerk,Michael P. Blevins,Hardware Store Clerk,2981_Digging_To_Death,nm3810788,Producer/Director/Writer
/name/nm4428354/Cameraman,David Brandman,Cameraman,5709_Good_Bones,nm4428354,Director/Producer/Writer
/name/nm5715084/Self - Former Police Detective,David Paulides,Self - Former Police Detective,5713_Missing_411_The_Hunted,nm5715084,Writer/Producer/Director
/name/nm6441800/Lyna's Grandfather,Glenn Cochrane,Lyna's Grandfather,1111_We_Were_Children,nm6441800,Producer/Director/Art Department
/name/nm2615558/Lyna's Mother,Fawnda Neckoway,Lyna's Mother,1111_We_Were_Children,nm2615558,Casting Director/Additional Crew/Casting Department
